id,betweenness,closeness,follow,posts,interval,length,movie_posts,reposts,coapper_posts,boxoffice,fans,verifyName
1803473055,56029,0.4043,537,4314,29320,51,1218,189,0,0,142,赵晨光
1581222370,39144,0.4024,286,316,404838,43,91,57,0,0,142,髙冬平
1789109931,35548,0.3922,722,8196,17057,69,3574,1953,0,20,142,孙宁芳
1576859815,84463,0.424,2058,1460,98095,39,362,62,0,0,142,沈居辉
2005420753,63569,0.4041,306,1404,91571,58,380,252,0,0,142,周小镔
1733126865,21587,0.3555,376,2727,56483,60,777,76,0,0,142,张美妮
1298590020,27237,0.3967,155,869,130776,56,376,116,0,0,142,李彧
1410791025,33984,0.4087,260,1419,93249,47,343,209,0,0,142,刘向京
1876310773,74266,0.4395,862,1154,116546,57,519,81,0,0,142,钱璇
1264046551,40808,0.4122,440,3863,41993,36,863,281,0,0,142,凯迪
1719252400,18685,0.3226,180,3716,42554,41,264,285,0,0,142,李克勤
1239823780,65104,0.4257,678,1455,105267,67,642,286,0,0,142,姚星竹
1308569245,45248,0.4098,462,438,326408,29,109,34,0,0,142,冯鹏
1352611904,33637,0.3985,517,1147,139444,47,468,95,0,0,142,傅晶
1234058484,51509,0.4443,607,1710,53376,112,923,96,0,0,142,叶新晨
1728572720,44700,0.4188,493,2877,53884,45,711,700,1333,0,142,罗治篇
1305651895,18521,0.3428,267,584,260782,39,152,8,0,0,142,车晓
1732250173,21275,0.3281,137,1831,84229,52,429,331,703,4334,142,毛舜筠
1740197697,37826,0.3894,430,684,222094,38,267,23,0,0,143,秦昊
1872791202,48583,0.4109,489,242,551199,80,106,14,0,0,143,种丹妮
1733400841,23014,0.3392,287,2821,54032,48,583,59,0,0,143,曾华倩
1245688163,35194,0.4049,335,463,264884,46,175,21,0,0,143,季晨
1345140723,30521,0.4009,297,394,361610,68,190,36,0,12031,143,乔乔
1220097992,96227,0.4286,934,5991,28474,41,1525,322,0,0,143,赖晓生
1805552241,64097,0.4179,536,1811,78717,71,556,36,0,0,143,莫丹
1260475482,71058,0.4226,617,3410,49561,55,1021,479,0,0,143,黄娟
1225419941,56370,0.4106,358,1019,147348,56,259,95,0,0,143,何中华
1242880922,50793,0.414,449,1575,95964,57,510,141,0,0,143,夏雨
1257517540,30990,0.399,427,555,248878,45,190,64,0,0,143,宗平
1807802183,39207,0.3848,317,940,151610,33,250,79,0,0,143,张瑞涵
1341084672,40841,0.4191,415,774,171105,97,348,22,0,0,143,李佳芯
1530266980,28808,0.4097,344,1494,107611,48,532,144,0,0,143,蒋林珊
1212227815,30700,0.4115,602,2993,53381,60,1055,323,0,0,143,王晴
1299348863,29012,0.3941,876,5871,27387,45,1423,529,0,0,144,沈涌
1731383227,25073,0.3689,625,2396,65134,51,340,130,0,0,144,张嘉儿
1656552655,31588,0.4066,337,2238,73747,41,640,235,0,0,144,闾汉彪
1277076290,29067,0.4085,552,539,245531,48,192,21,0,0,144,何珺
1214171007,55386,0.4221,350,1956,71925,47,668,285,0,0,144,吴卓翰
1973941502,50125,0.4086,667,1600,101028,66,745,158,0,0,144,涂凌
1706813603,53389,0.3588,632,7576,20829,53,963,216,0,0,144,赵学而
1223783864,72678,0.3993,702,1775,80558,35,503,95,0,0,144,毕畅
1689055184,45455,0.3982,261,677,220632,36,283,28,0,0,144,刘萌萌
2073182355,99095,0.4335,568,1433,69777,53,277,229,0,0,145,仇世有
1284235270,68104,0.417,438,893,187862,61,376,52,0,0,145,王紫潼
1393268315,30949,0.4041,228,921,165493,36,240,97,0,0,145,方慧
1214198521,51301,0.421,380,908,162059,54,305,80,490,111,145,陈颢文
1663406725,54082,0.4264,758,1905,71727,81,770,175,0,0,145,徐婷
1434245380,76160,0.4488,1548,1781,71958,66,489,232,0,0,145,钟夫翔
1239368103,38520,0.3694,403,5138,30278,45,806,53,0,0,145,贾晓晨
1625877902,33334,0.4158,420,1169,124973,43,314,170,1,1996,145,孙嘉
1775918125,44746,0.4012,540,531,233053,41,136,42,0,0,145,谢帅
1310336560,55795,0.4246,529,1165,120208,41,367,167,0,0,145,白一弘
1785251097,49247,0.4221,561,998,145949,54,334,121,0,10,145,戴墨
1341077754,23745,0.3888,314,462,160360,67,156,116,0,0,145,刘小锋
1191032907,45388,0.4298,674,1634,77170,45,593,178,0,0,145,胡小庭
1880736065,65323,0.4255,510,1516,87845,50,429,125,21,2169,145,王远健
1374184670,29214,0.4211,485,69,210550,36,26,7,0,0,145,李晓红
1641530562,33125,0.4119,335,673,220167,69,305,127,0,0,145,周牧茵
2490206477,68853,0.3854,343,449,225297,49,130,28,28,2,145,杨立新
1843382335,37050,0.3968,383,1606,85687,47,597,266,116,0,146,傅程鹏
1528139253,104718,0.4334,662,1188,84383,40,314,105,0,0,146,董晓光
1656316457,101351,0.3847,491,1540,107821,48,372,110,0,0,146,包小柏
1224632591,53384,0.4162,594,1860,72495,61,532,584,0,0,146,李明
1881649621,69488,0.4167,321,759,167291,51,275,120,0,0,146,肖艺
1259897677,40837,0.3925,512,4380,39795,42,872,289,0,0,146,熊欣欣
1180721740,52794,0.4083,457,908,177072,51,365,84,0,0,146,银雪
1257603031,29331,0.4155,281,198,732897,40,61,5,0,0,146,张宇菲
1253192891,36674,0.418,331,807,197838,45,265,108,0,0,146,郑晓东
1711955934,84015,0.3892,511,3092,50900,52,641,269,0,0,146,李逸朗
1735910974,8387,0,1,13,1235811,33,3,1,851,0,146,敖嘉年
1223293043,42171,0.4092,778,1495,105047,60,474,85,0,0,146,周笑莉
1401835232,57551,0.4109,877,157,512913,39,50,12,0,34,147,许凝
1736643064,25370,0.3604,476,1863,83217,61,356,277,0,0,147,周家怡
1511947173,56249,0.4246,877,57,220603,31,20,0,0,491,147,徐艺丹
1246388563,39509,0.4006,368,1487,114166,46,437,90,0,0,147,王希维
1238999932,37178,0.4073,966,3172,48799,48,962,134,0,0,147,刘爽
1612388497,63673,0.439,1046,4595,29877,42,1060,177,1,432,147,李松珂
1239296380,43772,0.4114,335,1172,129894,46,342,174,0,0,147,郭昊伦
1210227754,71347,0.4195,468,1976,72587,51,521,167,0,0,147,刘名洋
1366952683,25656,0.3843,454,1160,121070,56,397,94,0,0,147,张钟仪
1839801353,53230,0.4246,420,3690,37370,75,2407,1323,5,0,147,王子
1943296527,68605,0.4186,391,1933,67104,37,595,136,0,0,147,许敏
1647334697,43298,0.3868,249,1339,128700,49,293,46,0,0,147,周杰
2060984537,52955,0.4058,493,1360,67729,49,315,215,0,0,147,孙思瀚
1256018912,33717,0.4078,535,1402,111239,43,467,66,0,0,147,张雯
1301299387,44806,0.4252,456,782,205389,56,197,10,0,0,148,杨叙辰
1445263024,60763,0.4128,374,120,1097450,63,46,13,0,0,148,刘禹
1308197681,38236,0.3583,432,2432,64903,39,398,122,0,0,148,唐宁
1419207125,61704,0.4079,244,1417,117386,47,407,67,0,0,148,徐熙颜
1264738527,53615,0.3874,280,890,171985,38,355,128,0,0,148,周晓鸥
1497582473,58077,0.4061,419,1402,96156,38,394,72,0,0,148,彭凌
1497390470,30106,0.3683,1465,7009,25105,64,1113,261,0,0,148,王小山
1646273135,41723,0.4143,475,819,196773,27,163,41,0,0,148,徐箭
1108218382,65648,0.424,449,822,198791,52,241,143,0,0,148,党涛
1367257524,47113,0.4106,426,1875,80512,39,618,80,0,0,148,程媛媛
1233382684,56593,0.4505,1051,3380,43708,49,1033,132,0,0,148,王彤羽
2306310151,82564,0.4071,605,390,215139,42,75,2,0,0,148,郭东文
1211441627,43240,0.3749,212,1070,156831,94,412,6,0,0,148,六小龄童
1241139880,46013,0.4144,351,326,453769,41,84,7,0,0,148,张镓麟
1442378302,35208,0.3991,474,484,277263,54,206,27,0,0,148,米露
1298383097,88277,0.4164,463,646,206469,46,197,76,0,0,148,宋梓侨
1660235667,53229,0.3809,284,1290,130309,72,555,18,0,0,148,陈彦妃
1277947704,55372,0.4236,525,2520,68366,56,704,622,0,0,149,任希鸿
1070239582,97377,0.4467,632,9870,14557,52,3108,1462,0,0,149,李昊冉
1721427037,25251,0.3544,159,2099,74337,64,390,154,0,0,149,萧正楠
2024136481,73465,0.4372,578,1681,53003,46,486,285,0,0,149,欧阳侠
1408932587,60629,0.4213,538,2682,50318,64,906,433,0,0,149,阮伟旌
1270735932,43723,0.419,690,3291,46763,43,757,348,0,0,149,胡光子
1289986124,27268,0.3901,439,3054,43846,50,864,245,0,0,149,杜江
1315022975,37989,0.4169,449,1821,90846,52,726,153,0,0,149,王俪穅
1339878194,42308,0.4191,387,554,266013,57,218,77,0,0,149,章馨心
1652008832,48051,0.4292,944,4709,35578,49,1519,306,0,0,149,宗晓军
1317754153,39279,0.405,758,661,214955,47,237,73,0,0,149,范志博
1282384210,30109,0.4096,289,446,363810,53,184,111,0,0,149,曹艳艳
1291640020,38199,0.4148,545,1698,78869,55,530,157,0,0,149,吴小娱
1293379270,35393,0.4117,269,583,245244,60,195,25,0,0,149,刘政绯
1291877480,49517,0.4329,770,4123,36456,51,801,393,0,0,149,冯茗惊
1750383485,58108,0.3975,508,1123,134295,34,313,41,0,1,150,邹兆龙
1310431532,30311,0.4132,292,306,458588,51,165,17,528,3942,150,田子田
1724962892,20314,0.3153,47,1980,79084,61,824,129,0,0,150,李心洁
1342732931,47085,0.4207,616,901,173116,43,203,17,0,0,150,曹璐
1219634364,43288,0.4143,362,368,380939,55,126,17,0,0,150,李嘉明
2187426432,127447,0.4266,889,1936,59990,45,579,256,0,0,150,张辉
2396522957,51313,0.3929,210,316,342779,78,120,16,0,0,150,张少华
1657750814,40229,0.4137,397,251,670401,34,91,19,0,0,150,铁伟光
1245060792,63070,0.4226,527,4431,32898,66,1825,1867,0,0,150,贺镪
1723866373,21487,0.3469,407,3455,45598,55,919,366,0,0,150,龚嘉欣
1279213915,84949,0.4263,558,1362,105417,40,425,145,0,0,150,王鹤鸣
1172571555,41771,0.4088,461,1073,122865,57,364,29,0,0,150,蔡珩
1752472834,48533,0.3582,432,1405,106235,30,98,53,0,0,150,台湾
1253058387,68421,0.418,476,3948,38930,52,1210,261,0,0,150,陈彩璇
1215091561,30487,0.4253,798,3396,49719,51,1441,269,0,0,150,徐百卉
1840955251,59723,0.4243,464,734,169801,41,211,73,0,0,151,侯祥
1297558831,31044,0.4214,777,487,256004,48,172,43,0,2432,151,羿坤
1272146981,47805,0.4112,753,2195,75088,58,291,101,0,0,151,冷中易
1426804841,26760,0.393,984,3975,39169,29,881,120,0,46,151,徐昂
1257837182,89533,0.4289,604,3869,41142,42,865,869,0,0,151,尹泽强
1920420900,116806,0.416,360,333,373420,32,84,8,0,0,151,郭晓然
1680802627,51851,0.4155,350,1941,76727,24,417,82,0,0,151,康磊
1712396833,53780,0.3767,1992,6793,23405,64,682,272,0,0,151,李绮雯
1286760987,39861,0.4237,530,1316,102231,46,359,55,0,17,151,柳小海
1220740480,70457,0.407,718,5056,32179,51,1657,172,615,3215,151,任珈锐
1610340610,73122,0.4041,496,1617,105903,53,248,119,0,0,151,陈保元
1282618091,51878,0.4101,554,2621,66818,53,871,85,0,0,151,乐一蘅
1821502213,56002,0.4165,359,445,308335,39,204,14,0,0,151,张进
1093897112,48244,0.4019,448,712,236739,50,172,21,0,0,152,靳东
1230184540,34165,0.4197,868,2512,55949,48,944,376,0,0,152,白庆琳
1298135581,46254,0.4104,558,758,163840,60,280,92,0,0,152,由立平
1277902547,33570,0.4176,338,601,264635,57,204,46,0,0,152,刘长德
1068868224,34759,0.4071,314,556,254005,58,213,49,0,0,152,龙一仪
2672331597,34409,0.3415,65,1119,85088,38,127,15,1,498,152,崔始源
1831324981,52135,0.4224,611,1457,91543,49,528,68,0,0,152,李依馨
1252067407,37415,0.4223,493,5416,25700,58,1644,639,0,0,152,易照博
1896691543,65841,0.4107,603,648,204297,50,189,57,0,0,152,马国健
1219005721,33038,0.4119,578,1749,94887,50,321,74,13,111,152,赵毅
1295561137,50504,0.42,603,665,260514,39,122,17,44,3,153,小张铎
1726025795,19454,0.3457,292,7065,21981,71,1105,354,0,0,153,陈芷菁
1294081213,51850,0.4201,386,244,435741,53,133,12,0,0,153,朱子岩
1975548657,28551,0.3721,85,524,244557,45,220,42,0,0,153,秋瓷炫
1313455195,54204,0.4124,409,558,285043,52,275,26,0,0,153,张璇
1276213631,117307,0.423,1122,3396,44701,41,908,198,0,0,153,陈佳
1838228653,193547,0.4618,1612,1746,80049,59,827,311,0,0,153,董立范
1348229874,60012,0.4056,1896,10000,14138,64,3247,1526,0,0,153,崔龄燕
1792997800,105362,0.394,446,2229,59613,46,863,144,0,0,153,林夏薇
1273335813,58576,0.4237,627,1264,124091,26,236,84,0,0,153,刘科
1738089272,45991,0.3637,314,2599,58946,39,322,259,0,0,153,修杰楷
1221266961,66370,0.4338,769,4069,41464,57,1445,160,0,0,153,陈铂西
1683768963,45206,0.3982,604,562,255459,44,119,7,0,0,153,任素汐
1742745221,41078,0.3571,191,706,215391,54,127,15,0,0,153,张达明
1629167705,28112,0.3762,162,8891,16725,63,3766,2497,0,0,153,高宝宝
1644263947,47328,0.4104,514,819,159238,38,231,55,0,0,153,高天
1657973241,35313,0.4123,773,223,528403,27,78,33,90,89,154,储智博
1356304415,52891,0.4284,971,1607,86565,72,551,55,0,0,154,任笑霏
2108761381,100742,0.4254,576,489,199031,54,136,51,0,0,154,于洋
1252617203,41796,0.4167,407,1022,93623,64,331,30,0,0,154,郑奇
1304048383,38051,0.4169,325,496,292556,57,186,23,0,0,154,李若嘉
1276108497,55449,0.4135,407,211,699275,62,85,14,0,0,154,滕文昊
1289361363,28658,0.4154,461,1304,109168,48,394,136,0,0,154,李超
1573167103,23992,0.3839,278,1421,99377,47,448,164,0,0,154,于和伟
1231103907,29585,0.4081,310,1259,130821,51,438,58,4746,2451,154,苏茂洋
1304712104,49839,0.4518,986,1992,74079,47,519,194,0,0,154,吕王青
1290364693,24410,0.3675,161,629,201702,30,310,10,0,0,154,王千源
1249629725,22322,0.3969,191,748,203479,80,391,42,1,23,154,王阳
1757600435,73080,0.4155,489,1328,111672,42,466,135,477,854,154,贾延鹏
1270952612,82436,0.4301,964,8989,14064,38,2231,691,0,0,154,李晓枫
1945983203,67344,0.3978,1327,2499,51755,22,652,52,0,0,154,吉璟津
1148062323,48653,0.4083,403,1586,109023,60,679,183,0,0,154,崔波
1918609253,82082,0.4146,465,893,146859,57,358,82,0,0,154,高珑珂
1320568424,65537,0.4188,467,1191,125843,34,217,23,0,17,154,李世鹏
1368283054,59248,0.402,933,664,212339,51,233,52,0,0,154,崔倓
1798195493,35903,0.3532,321,4663,30807,48,523,967,0,0,154,查小欣
1763991891,29110,0.3951,743,3240,44879,52,1041,541,0,15047,154,丁美婷
1173657193,48114,0.4182,346,944,159537,70,405,26,0,0,154,张旭
1077974974,45506,0.4104,548,1196,127108,29,146,77,2,9,154,周征波
1725828472,35011,0.3652,416,10000,15554,67,1322,2668,0,0,154,梁思浩
1267182001,39630,0.4185,957,258,563657,60,101,11,0,0,155,亓航
1847672711,55999,0.4045,445,1135,122330,43,401,59,0,0,155,徐璐
1701677474,33008,0.3672,823,2519,62987,50,396,306,0,0,155,陈美诗
1912449555,38779,0.3767,552,2342,56305,41,677,72,0,0,155,陈燃
1254175543,59118,0.4228,428,869,177068,52,263,42,0,0,155,万妮恩
1582330690,24282,0.3807,370,1904,91386,55,675,184,0,0,155,巩新亮
1277456345,42966,0.4262,455,2921,57834,65,1124,367,0,0,155,齐庆林
1295931665,77732,0.4339,758,1367,110191,54,511,200,0,0,155,张竞达
1872293074,37781,0.3658,129,876,155616,55,266,39,0,0,155,郑则仕
1706143050,65574,0.4138,684,709,132737,48,325,59,0,0,156,姜雨晨
1752538333,50124,0.4122,313,1725,84303,61,527,165,0,0,156,李博
1257413914,33789,0.4261,719,2341,53838,41,614,96,0,0,156,耿懿
1241315407,33950,0.393,188,546,261765,64,220,81,0,0,156,王斑
1278089051,37577,0.4082,314,1585,108104,49,580,173,0,0,156,王凯
1214797957,81686,0.4403,1232,2577,51579,50,895,248,0,0,156,宁子
1425301030,31101,0.4099,313,1015,137946,35,165,54,0,0,156,杨佳音
1856033143,41514,0.4027,859,1788,74689,39,662,141,0,0,157,王宁
1167186364,37137,0.3821,319,4393,30405,84,2410,1742,0,0,157,梁丹妮
1283024157,26190,0.4086,264,2625,52097,41,696,338,0,0,157,田小洁
1872011975,28293,0.3443,109,150,898498,40,30,2,0,0,157,王小利
1556197985,106842,0.4411,711,712,157505,39,195,57,0,0,157,解灵远
1771252683,34492,0.3776,181,730,201585,52,207,104,0,0,157,辛柏青
1771088177,42572,0.3891,432,2558,55865,47,1169,438,0,0,157,关小悦
1196129047,28085,0.3682,98,1323,119173,39,381,84,0,0,157,张庭
1306764291,74148,0.429,716,1697,69297,58,626,126,0,0,157,卢琳
1493526081,53684,0.421,435,1653,101558,58,756,107,0,0,157,许歌
1351661812,52771,0.4088,508,2270,63240,65,1153,57,0,0,157,王若心
1277126544,92702,0.4239,695,2785,54858,57,988,233,0,0,157,霍泥芳
1510409607,61301,0.4206,449,2391,59306,46,977,322,0,0,157,白雨
1215862823,79280,0.3937,1005,2452,69209,56,744,102,15,126,157,杨迪
1708427087,40512,0.3513,411,4977,31718,41,717,245,0,0,157,黄小柔
1729383203,108424,0.3896,533,2439,63441,76,231,9,0,0,157,蔡志恩
1878401701,60427,0.4215,647,2364,56801,56,743,192,0,0,157,区宁
1215754724,35157,0.4041,441,1704,103346,40,546,75,0,0,157,徐立
1267532455,61569,0.4258,540,308,224875,28,78,12,600,38672,158,刘越
1740486065,56764,0.3962,745,2883,52860,37,634,101,5505,14206,158,顾又铭
1141047687,30479,0.4024,431,7498,17748,57,2125,1419,0,0,158,王之夏
1275131622,37265,0.418,437,2714,53620,63,759,57,0,0,158,郑心潼
1607086767,32397,0.4126,293,1472,90373,68,445,90,0,0,158,曹克难
1742079592,34207,0.4232,837,2427,62510,58,785,415,0,0,158,冯国强
1217541774,27735,0.3828,206,1762,78836,28,319,183,0,0,158,焦恩俊
1197930844,17858,0.3183,77,981,147934,44,259,50,0,0,158,林熙蕾
1309521035,30643,0.414,416,330,398933,54,141,12,0,0,158,杨梓莫
1073887995,178198,0.4555,1764,339,393336,50,144,11,0,0,159,刘锡明
1642337390,82152,0.4238,958,3228,53967,48,1073,110,0,0,159,韩晓
1855593723,82172,0.418,892,1434,94802,52,524,40,0,0,159,张萌
1293974667,52041,0.4099,327,4879,33734,40,1798,516,0,0,159,殷叶子
1356289201,98411,0.415,527,2859,56649,52,972,309,0,0,159,赵柯
2746203844,69359,0.3745,228,876,89738,41,192,7,75,498,159,宁静
1264075341,27701,0.3988,721,3145,43588,45,1169,285,0,0,159,徐漫蔓
1669623393,29914,0.3557,576,2690,56463,47,236,81,0,0,159,韩马里
1196627582,38848,0.4143,754,10000,16319,53,3237,4581,86,119,159,潘婕
2353363015,22041,0.3409,42,196,559073,29,82,1,32,0,159,朱亚文
1253366590,54258,0.4081,379,1238,136869,42,474,89,0,0,159,唐曾
1794709182,66367,0.4231,409,543,249457,46,154,32,0,0,159,陈建飞
1313228221,36473,0.4163,754,769,197024,40,246,57,0,0,160,李佳桐
1232409863,56877,0.4248,646,2198,67710,48,734,151,0,0,160,高海诚
1195954861,82067,0.3914,350,1027,138173,56,234,103,0,0,160,谢君豪
1462518780,32094,0.4096,699,10000,13818,54,2861,807,0,0,160,齐柏雪
1221987632,59143,0.3714,192,3119,46187,77,1072,496,0,0,160,曹颖
1252544871,92853,0.4323,827,3070,45679,40,812,236,0,0,160,王力
1237693075,36028,0.3826,267,1402,113621,66,502,92,0,0,160,蒲巴甲
2000749772,25915,0.3468,59,12,9956700,51,3,0,0,0,160,张国立
1722207861,22514,0.3536,457,3532,44446,50,967,206,0,0,160,姚子羚
1347498851,45613,0.4249,490,1353,126569,62,527,306,0,0,160,商忆莎
1263182474,49912,0.4168,500,801,183485,43,204,106,0,0,160,邵峰
1295060902,59337,0.4251,561,830,161963,46,230,104,0,0,160,马湘宜
1311601901,112923,0.3674,234,1262,136374,46,438,63,0,0,161,范文芳
1729237685,18546,0.3578,613,829,188845,54,178,42,0,0,161,汤盈盈
1722371563,74910,0.4285,585,1976,59328,31,462,82,0,0,161,王开乐
1689273620,23437,0.3497,175,1835,87588,68,512,255,0,0,161,杨采妮
1395730183,40164,0.4172,527,1060,130946,48,404,42,42,198,161,袁乙心
1281402802,60069,0.4449,1138,1545,101001,49,590,295,0,0,161,来喜
2408924855,235166,0.4601,867,147,656411,61,52,4,0,0,161,翟曜
1064032785,58285,0.4201,338,1837,73236,47,451,237,405,46,161,刘晟豪
1217670843,37202,0.3909,600,6328,27638,44,2217,785,0,0,161,张瑶
1298140275,145115,0.3982,2981,10000,16720,50,2671,1781,270,118,161,宋新妮
1621060427,44753,0.4164,398,824,168501,48,395,35,0,0,161,姜寒
1231585705,55691,0.4257,504,1424,110285,41,388,105,0,0,161,左腾云
1238132723,53378,0.418,530,4279,38610,46,1568,807,0,0,161,高晓菲
1662068793,23781,0.3869,197,1191,133814,53,379,31,0,0,161,唐艺昕
1748764503,22231,0.3454,203,2151,69072,72,860,79,0,0,161,陈茵媺
1274327470,39663,0.4133,271,872,177818,46,310,47,0,0,161,徐海乔
1768051632,59124,0.3808,312,2000,72795,41,523,249,0,0,161,张勋杰
1228864031,35409,0.4204,416,4456,39085,46,1748,606,16202,8114,161,程皓枫
1512439771,100199,0.4316,1328,1883,84172,85,741,57,0,0,161,梁俊一
2425809624,84312,0.4107,377,718,152163,45,194,98,0,0,162,岳红
2194793483,119750,0.4137,772,1229,95249,52,352,182,0,0,162,吴京安
1285677974,26727,0.3934,251,1151,132405,48,377,112,0,0,162,谷智鑫
1716750151,45071,0.4191,987,8806,17058,79,4782,1281,0,0,162,杨晨
1635233933,65017,0.436,1441,3179,49225,45,868,155,0,0,162,陶帅
1781968485,42911,0.4154,465,688,210754,45,224,44,0,0,162,娄亚江
1881965965,54578,0.3549,169,531,253285,21,17,30,149,221,162,张考全
1579701382,19745,0.3492,178,1470,108171,58,392,52,0,0,162,关喆
2125924401,100495,0.4048,508,787,153634,39,232,40,0,0,162,邱心志
1738184084,22390,0.3605,319,820,186773,45,132,0,0,0,162,林子善
1270006082,147982,0.4757,2115,10000,14474,52,2737,1930,771,18,162,齐怀
1195017937,24029,0.3406,87,358,482830,46,102,4,7,532,162,陈好
1798898001,66676,0.4195,369,0,0,0,0,0,0,0,162,隋宗全
1720190012,29549,0.3649,647,1688,92625,60,345,28,0,0,162,杨思琦
1350537007,8387,0,1,762,207716,60,124,69,0,0,162,林保怡
1277738857,50086,0.4286,658,1176,118243,34,285,136,0,0,162,曲高位
1274518607,35198,0.4233,763,804,172409,36,182,21,0,0,163,张彤
1505034135,52054,0.4274,716,379,248417,59,128,6,0,0,163,白茹
1904250501,64192,0.4129,726,3272,41043,59,983,180,41,1747,163,杨大鹏
1246788271,21041,0.3623,153,1180,147269,53,460,66,117,0,163,李菲儿
1659622650,27131,0.3861,467,5596,30060,60,2118,642,18,0,163,王茜
1211841950,36638,0.3964,291,3372,46219,64,1614,451,0,0,163,孔维
1718813623,90512,0.3709,345,359,281042,52,76,10,0,0,163,马德钟
1217301605,90187,0.4136,447,761,209562,52,291,70,0,0,163,秦子越
1265149745,66436,0.4026,329,849,184299,41,336,38,43,2651,163,李曼
2000143143,152781,0.4066,586,2268,55826,66,1238,519,0,0,163,陈卫
1297806553,67066,0.4202,382,1544,94455,60,551,65,0,0,163,郭鑫
1707082335,45680,0.4132,736,751,181655,55,191,224,0,0,163,魏春光
1866896313,122720,0.4109,807,741,182844,44,240,147,0,0,163,王小虎
1749791323,91495,0.4257,505,2210,64972,56,736,123,3048,2162,163,罗漩
1244759855,49055,0.4158,403,1713,90277,56,662,143,0,0,164,瑛子
1759023505,70278,0.3854,211,1551,93776,44,335,176,0,0,164,林子聪
1243833921,31780,0.404,275,1406,116342,51,323,88,0,0,164,张衣
1273089624,81507,0.4189,998,4813,25837,49,1340,813,0,0,164,彭波
1720787473,53486,0.4179,418,939,149971,48,384,67,0,0,164,王钧赫
1573256107,63411,0.4233,1035,4262,29713,59,1289,832,0,0,164,冯瓅
1604236990,32687,0.4005,622,2614,56583,49,985,39,0,0,164,斓曦
1731313694,19940,0.3548,547,4156,37590,57,1378,284,0,2982,164,唐诗咏
1867061092,43728,0.362,247,1494,91987,36,222,107,0,0,164,杨佑宁
2097482553,41448,0.3626,129,372,329266,59,67,3,0,0,165,米雪
1745665015,63461,0.4179,409,1981,76161,46,624,191,0,0,165,刘冠麟
1212447630,57207,0.4021,177,174,830125,80,85,8,0,0,165,李解
1752051394,44063,0.3678,372,673,216342,41,169,13,0,0,165,刘心悠
2216850073,79147,0.3972,598,1189,99210,67,507,57,0,0,165,刘劲
1815418641,45763,0.4026,244,726,195406,47,314,115,0,0,165,杨洋
1703628822,31265,0.3696,291,2245,70661,67,885,377,0,0,165,邬君梅
1313032327,56237,0.4193,522,636,243409,39,123,42,0,0,165,王冠
1646493427,51185,0.4006,351,7892,22005,53,2223,1519,0,0,166,田丽
1783334951,61932,0.4214,335,311,437474,57,123,38,0,0,166,李颖嘉
1295189783,52050,0.4193,841,0,0,0,0,0,0,0,166,巩小榕
1849558505,66966,0.3956,1965,691,190275,65,245,169,0,0,166,刘桦
1761749934,65151,0.3829,636,2151,69526,76,288,227,0,0,166,唐从圣
1273759380,54872,0.4209,658,1334,102851,42,361,98,0,0,166,周帅
2292264515,94013,0.416,803,2292,48555,46,724,310,0,0,166,郝岩
1372186997,47531,0.4264,599,1726,84768,46,617,254,0,0,166,尹媗
1874095905,69125,0.4219,612,992,133670,45,357,183,0,0,166,纪永清
1634785555,38603,0.357,355,3028,49822,52,597,295,0,0,167,唐禹哲
1997641692,19767,0.3387,774,10000,12040,63,2742,787,0,0,167,孙海英
1822969993,83409,0.4312,539,1711,81501,56,631,202,0,0,167,李欣聪
1735921960,61185,0.3845,412,1459,105162,46,239,152,0,0,167,安志杰
1220749761,24541,0.3807,203,824,185813,56,343,97,0,0,167,颜丙燕
1436367340,52522,0.4192,657,463,202635,65,132,89,0,268,167,荆浩
1223340695,42627,0.4232,633,1711,85136,34,610,174,0,0,167,张洪睿
1704658972,47265,0.3939,332,3192,50138,42,978,362,0,0,167,丁子峻
1347565303,112707,0.4346,532,641,208666,44,124,62,0,0,167,姚东升
1768050454,46933,0.3578,552,4270,34705,29,237,94,0,0,167,林郁智
1195813085,34783,0.3716,539,1609,105288,43,471,75,0,0,167,沈傲君
1140273607,63330,0.4289,518,458,215049,44,146,22,12,0,167,杨冬
1268411390,121997,0.3952,537,10000,15997,28,1397,1738,0,0,168,陈志朋
1398886745,24691,0.3735,156,1359,127803,39,351,26,0,0,168,金铭
1229549950,53179,0.4043,228,2619,65182,47,902,287,0,0,168,黄明
1448483605,52436,0.4167,353,352,386554,50,171,41,0,0,168,李昊臻
1904560973,83314,0.4231,369,811,163425,38,216,164,0,0,168,曹子辰
1650131334,49897,0.3898,337,460,366084,48,119,42,0,0,168,林雪
1287956672,44876,0.4226,591,529,289658,51,238,29,0,0,168,闵春晓
1748336974,19880,0.3329,180,22,5972962,43,5,1,0,0,168,吴卓羲
1219180350,116232,0.4676,1961,1870,81712,43,779,282,0,0,168,王东方
1228383497,23384,0.3807,215,1155,126064,47,435,129,0,0,168,高云翔
2097961352,96791,0.4135,635,6788,18443,53,2315,517,0,0,168,戚慧
1736276820,20674,0.3567,265,2667,57185,39,465,181,0,0,168,罗敏庄
1300419694,33563,0.4168,406,1162,128350,72,699,55,0,0,169,宋轶
1485056922,43800,0.4158,516,3259,53338,44,866,245,0,0,169,战菁一
1239716667,69119,0.4251,920,3323,47022,52,1050,321,0,0,169,魏璐
